model,question,correct,seconds,prompt_chars
Qwen2.5-3B Q6_K,177,1,0.2355,382
Qwen2.5-3B Q6_K,178,1,0.1526,202
Qwen2.5-3B Q6_K,179,1,0.1161,120
Qwen2.5-3B Q6_K,180,1,0.1493,143
Qwen2.5-3B Q6_K,181,1,0.2388,380
Qwen2.5-3B Q6_K,182,1,0.1525,169
Qwen2.5-3B Q6_K,183,1,0.2500,353
Qwen2.5-3B Q6_K,184,1,0.2465,382
Qwen2.5-3B Q6_K,185,1,0.2533,573
Qwen2.5-3B Q6_K,186,1,0.2534,473
Qwen2.5-3B Q6_K,187,0,0.2484,287
Qwen2.5-3B Q6_K,188,1,0.1607,179
Qwen2.5-3B Q6_K,189,1,0.1667,235
Qwen2.5-3B Q6_K,190,0,0.1649,246
Qwen2.5-3B Q6_K,191,1,0.2521,294
Qwen2.5-3B Q6_K,192,1,0.1528,174
Qwen2.5-3B Q6_K,193,1,0.2483,372
Qwen2.5-3B Q6_K,194,1,0.2553,423
Qwen2.5-3B Q6_K,195,1,0.1625,263
Qwen2.5-3B Q6_K,196,1,0.2549,434
Qwen2.5-3B Q6_K,197,0,0.2485,305
Qwen2.5-3B Q6_K,198,1,0.2568,319
Qwen2.5-3B Q6_K,199,1,0.1909,236
Qwen2.5-3B Q6_K,200,1,0.1648,285
Qwen2.5-3B Q6_K,201,1,0.1626,350
Qwen2.5-3B Q6_K,202,1,0.1505,148
Qwen2.5-3B Q6_K,203,1,0.1600,271
Qwen2.5-3B Q6_K,204,1,0.1619,241
Qwen2.5-3B Q6_K,205,1,0.2429,185
Qwen2.5-3B Q6_K,206,1,0.2465,375
Qwen2.5-3B Q6_K,207,1,0.2538,443
Qwen2.5-3B Q6_K,208,0,0.2444,361
Qwen2.5-3B Q6_K,209,1,0.1612,223
Qwen2.5-3B Q6_K,210,0,0.1654,251
Qwen2.5-3B Q6_K,211,0,0.2606,290
Qwen2.5-3B Q6_K,212,1,0.1636,254
Qwen2.5-3B Q6_K,213,1,0.2629,407
Qwen2.5-3B Q6_K,214,1,0.2585,476
Qwen2.5-3B Q6_K,215,0,0.2487,294
Qwen2.5-3B Q6_K,216,1,0.1599,241
Qwen2.5-3B Q6_K,217,0,0.2373,262
Qwen2.5-3B Q6_K,218,1,0.1147,91
Qwen2.5-3B Q6_K,219,0,0.1570,274
Qwen2.5-3B Q6_K,220,1,0.1569,274
Qwen2.5-3B Q6_K,221,1,0.2392,335
Qwen2.5-3B Q6_K,222,0,0.1527,184
Qwen2.5-3B Q6_K,223,1,0.2390,334
Qwen2.5-3B Q6_K,224,1,0.1506,156
Qwen2.5-3B Q6_K,225,1,0.2376,355
Qwen2.5-3B Q6_K,226,1,0.2440,382
Qwen2.5-3B Q6_K,227,1,0.2365,340
Qwen2.5-3B Q6_K,228,1,0.1521,172
Qwen2.5-3B Q6_K,229,1,0.1583,286
Qwen2.5-3B Q6_K,230,1,0.3901,676
Qwen2.5-3B Q6_K,231,1,0.4064,928
Qwen2.5-3B Q6_K,232,0,0.1513,207
Qwen2.5-3B Q6_K,233,1,0.1509,91
Qwen2.5-3B Q6_K,234,0,0.1557,173
Qwen2.5-3B Q6_K,235,1,0.1539,239
Qwen2.5-3B Q6_K,236,0,0.1557,274
Qwen2.5-3B Q6_K,237,1,0.2345,314
Qwen2.5-3B Q6_K,238,1,0.2416,415
Qwen2.5-3B Q6_K,239,1,0.1549,206
Qwen2.5-3B Q6_K,240,1,0.1551,239
Qwen2.5-3B Q6_K,241,0,0.2360,317
Qwen2.5-3B Q6_K,242,1,0.1561,266
Qwen2.5-3B Q6_K,243,1,0.1515,156
Qwen2.5-3B Q6_K,244,1,0.2414,399
Qwen2.5-3B Q6_K,245,1,0.1555,273
Qwen2.5-3B Q6_K,246,1,0.1545,247
Qwen2.5-3B Q6_K,247,1,0.2381,328
Qwen2.5-3B Q6_K,248,1,0.1540,185
Qwen2.5-3B Q6_K,249,0,0.1495,137
Qwen2.5-3B Q6_K,250,1,0.1541,224
