model,question,correct,seconds,prompt_chars
glm-edge-1.5b Q6_K,466,1,0.1309,458
glm-edge-1.5b Q6_K,467,1,0.1287,311
glm-edge-1.5b Q6_K,468,1,0.1209,355
glm-edge-1.5b Q6_K,469,0,0.1273,425
glm-edge-1.5b Q6_K,470,1,0.1286,317
glm-edge-1.5b Q6_K,471,1,0.0867,215
glm-edge-1.5b Q6_K,472,1,0.1261,326
glm-edge-1.5b Q6_K,473,1,0.0835,167
glm-edge-1.5b Q6_K,474,1,0.1343,510
glm-edge-1.5b Q6_K,475,1,0.0884,223
glm-edge-1.5b Q6_K,476,1,0.0840,173
glm-edge-1.5b Q6_K,477,1,0.1262,494
glm-edge-1.5b Q6_K,478,1,0.0835,164
glm-edge-1.5b Q6_K,479,1,0.0876,298
glm-edge-1.5b Q6_K,480,1,0.0878,271
glm-edge-1.5b Q6_K,481,1,0.0670,106
glm-edge-1.5b Q6_K,482,1,0.1246,364
glm-edge-1.5b Q6_K,483,1,0.1275,401
glm-edge-1.5b Q6_K,484,1,0.1269,241
glm-edge-1.5b Q6_K,485,1,0.1276,352
glm-edge-1.5b Q6_K,486,1,0.0862,268
glm-edge-1.5b Q6_K,487,1,0.0837,186
glm-edge-1.5b Q6_K,488,1,0.0873,266
glm-edge-1.5b Q6_K,489,1,0.0859,196
glm-edge-1.5b Q6_K,490,1,0.1271,350
glm-edge-1.5b Q6_K,491,1,0.1282,342
glm-edge-1.5b Q6_K,492,1,0.0886,223
glm-edge-1.5b Q6_K,493,1,0.1308,301
glm-edge-1.5b Q6_K,494,1,0.0854,181
glm-edge-1.5b Q6_K,495,1,0.0894,186
glm-edge-1.5b Q6_K,496,1,0.1339,358
glm-edge-1.5b Q6_K,497,0,0.0884,147
glm-edge-1.5b Q6_K,498,1,0.1359,237
glm-edge-1.5b Q6_K,499,0,0.1329,478
glm-edge-1.5b Q6_K,500,1,0.1340,395
glm-edge-1.5b Q6_K,501,0,0.0962,267
glm-edge-1.5b Q6_K,502,0,0.1568,358
glm-edge-1.5b Q6_K,503,0,0.1203,168
glm-edge-1.5b Q6_K,504,1,0.1557,550
glm-edge-1.5b Q6_K,505,1,0.1438,216
glm-edge-1.5b Q6_K,506,0,0.1540,336
glm-edge-1.5b Q6_K,507,1,0.1442,305
glm-edge-1.5b Q6_K,508,1,0.1402,322
glm-edge-1.5b Q6_K,509,0,0.1408,217
glm-edge-1.5b Q6_K,510,1,0.0972,173
glm-edge-1.5b Q6_K,511,0,0.1057,134
glm-edge-1.5b Q6_K,512,1,0.1091,223
glm-edge-1.5b Q6_K,513,1,0.0973,93
glm-edge-1.5b Q6_K,514,0,0.1486,250
glm-edge-1.5b Q6_K,515,1,0.1111,261
