model,question,correct,seconds,prompt_chars
Qwen2.5-1.5B F16,306,1,0.1136,272
Qwen2.5-1.5B F16,307,1,0.1122,224
Qwen2.5-1.5B F16,308,1,0.1111,196
Qwen2.5-1.5B F16,309,1,0.1134,241
Qwen2.5-1.5B F16,310,1,0.2302,667
Qwen2.5-1.5B F16,311,0,0.1634,361
Qwen2.5-1.5B F16,312,1,0.0937,100
Qwen2.5-1.5B F16,313,0,0.1613,223
Qwen2.5-1.5B F16,314,1,0.1605,311
Qwen2.5-1.5B F16,315,0,0.1591,285
Qwen2.5-1.5B F16,316,1,0.1113,272
Qwen2.5-1.5B F16,317,1,0.1558,337
Qwen2.5-1.5B F16,318,1,0.1831,550
Qwen2.5-1.5B F16,319,0,0.1075,129
Qwen2.5-1.5B F16,320,1,0.1853,588
Qwen2.5-1.5B F16,321,1,0.1145,228
Qwen2.5-1.5B F16,322,1,0.1532,376
Qwen2.5-1.5B F16,323,1,0.1139,226
Qwen2.5-1.5B F16,324,1,0.1092,160
Qwen2.5-1.5B F16,325,1,0.1687,476
Qwen2.5-1.5B F16,326,1,0.1102,151
Qwen2.5-1.5B F16,327,0,0.1099,223
Qwen2.5-1.5B F16,328,1,0.1079,192
Qwen2.5-1.5B F16,329,1,0.1074,152
Qwen2.5-1.5B F16,330,0,0.1523,307
Qwen2.5-1.5B F16,331,1,0.1793,593
Qwen2.5-1.5B F16,332,1,0.1084,193
Qwen2.5-1.5B F16,333,1,0.1523,219
Qwen2.5-1.5B F16,334,1,0.1493,334
Qwen2.5-1.5B F16,335,0,0.1542,308
Qwen2.5-1.5B F16,336,0,0.1517,177
Qwen2.5-1.5B F16,337,1,0.1627,402
Qwen2.5-1.5B F16,338,0,0.1151,234
Qwen2.5-1.5B F16,339,1,0.1160,298
Qwen2.5-1.5B F16,340,0,0.1096,232
Qwen2.5-1.5B F16,341,0,0.1094,165
Qwen2.5-1.5B F16,342,1,0.1101,197
Qwen2.5-1.5B F16,343,1,0.1768,521
Qwen2.5-1.5B F16,344,0,0.1718,388
Qwen2.5-1.5B F16,345,1,0.1634,377
Qwen2.5-1.5B F16,346,1,0.1132,198
Qwen2.5-1.5B F16,347,0,0.1140,270
Qwen2.5-1.5B F16,348,1,0.1095,148
Qwen2.5-1.5B F16,349,0,0.1147,250
Qwen2.5-1.5B F16,350,1,0.1162,167
Qwen2.5-1.5B F16,351,1,0.1629,376
Qwen2.5-1.5B F16,352,1,0.1111,222
Qwen2.5-1.5B F16,353,1,0.1098,216
Qwen2.5-1.5B F16,354,1,0.1158,230
Qwen2.5-1.5B F16,355,0,0.1093,191
Qwen2.5-1.5B F16,356,0,0.1639,438
Qwen2.5-1.5B F16,357,0,0.1702,387
Qwen2.5-1.5B F16,358,1,0.1125,171
Qwen2.5-1.5B F16,359,1,0.1141,262
Qwen2.5-1.5B F16,360,0,0.1633,396
Qwen2.5-1.5B F16,361,1,0.1161,264
Qwen2.5-1.5B F16,362,1,0.1071,197
Qwen2.5-1.5B F16,363,1,0.1061,206
Qwen2.5-1.5B F16,364,1,0.1741,470
Qwen2.5-1.5B F16,365,1,0.1151,224
Qwen2.5-1.5B F16,366,1,0.1103,224
Qwen2.5-1.5B F16,367,1,0.1099,257
Qwen2.5-1.5B F16,368,0,0.1170,258
Qwen2.5-1.5B F16,369,1,0.1128,219
Qwen2.5-1.5B F16,370,1,0.1587,303
Qwen2.5-1.5B F16,371,1,0.1089,125
Qwen2.5-1.5B F16,372,1,0.1616,302
Qwen2.5-1.5B F16,373,0,0.1179,232
Qwen2.5-1.5B F16,374,1,0.2330,663
Qwen2.5-1.5B F16,375,1,0.1141,263
Qwen2.5-1.5B F16,376,1,0.1104,287
Qwen2.5-1.5B F16,377,0,0.1075,143
Qwen2.5-1.5B F16,378,1,0.1609,377
Qwen2.5-1.5B F16,379,1,0.1153,246
Qwen2.5-1.5B F16,380,1,0.1516,273
Qwen2.5-1.5B F16,381,1,0.1114,231
Qwen2.5-1.5B F16,382,1,0.1491,300
Qwen2.5-1.5B F16,383,1,0.1532,328
Qwen2.5-1.5B F16,384,0,0.1530,252
Qwen2.5-1.5B F16,385,0,0.1109,149
Qwen2.5-1.5B F16,386,1,0.1115,173
Qwen2.5-1.5B F16,387,1,0.1707,453
Qwen2.5-1.5B F16,388,1,0.1153,268
Qwen2.5-1.5B F16,389,1,0.1567,367
Qwen2.5-1.5B F16,390,1,0.1535,345
Qwen2.5-1.5B F16,391,1,0.1138,453
Qwen2.5-1.5B F16,392,1,0.1757,479
Qwen2.5-1.5B F16,393,0,0.1435,314
Qwen2.5-1.5B F16,394,1,0.1651,442
Qwen2.5-1.5B F16,395,1,0.1102,200
Qwen2.5-1.5B F16,396,1,0.1738,491
Qwen2.5-1.5B F16,397,1,0.1148,291
Qwen2.5-1.5B F16,398,0,0.1587,393
Qwen2.5-1.5B F16,399,1,0.1597,359
Qwen2.5-1.5B F16,400,0,0.0938,120
Qwen2.5-1.5B F16,401,1,0.1585,401
Qwen2.5-1.5B F16,402,1,0.1635,371
Qwen2.5-1.5B F16,403,1,0.1494,322
Qwen2.5-1.5B F16,404,1,0.1603,440
Qwen2.5-1.5B F16,405,1,0.1650,393
Qwen2.5-1.5B F16,406,1,0.1569,335
Qwen2.5-1.5B F16,407,0,0.1594,390
Qwen2.5-1.5B F16,408,1,0.1721,457
Qwen2.5-1.5B F16,409,0,0.1567,285
Qwen2.5-1.5B F16,410,1,0.1590,370
Qwen2.5-1.5B F16,411,1,0.1171,240
Qwen2.5-1.5B F16,412,1,0.1121,174
Qwen2.5-1.5B F16,413,0,0.1632,310
Qwen2.5-1.5B F16,414,0,0.1475,323
Qwen2.5-1.5B F16,415,1,0.1624,344
Qwen2.5-1.5B F16,416,1,0.2316,724
Qwen2.5-1.5B F16,417,1,0.1139,171
Qwen2.5-1.5B F16,418,1,0.1117,260
Qwen2.5-1.5B F16,419,1,0.1633,386
Qwen2.5-1.5B F16,420,1,0.1038,134
Qwen2.5-1.5B F16,421,1,0.1669,406
Qwen2.5-1.5B F16,422,1,0.1689,444
Qwen2.5-1.5B F16,423,1,0.1701,414
Qwen2.5-1.5B F16,424,1,0.1502,407
Qwen2.5-1.5B F16,425,0,0.1697,449
Qwen2.5-1.5B F16,426,1,0.1523,268
Qwen2.5-1.5B F16,427,0,0.1094,165
Qwen2.5-1.5B F16,428,0,0.1712,492
Qwen2.5-1.5B F16,429,1,0.1113,196
Qwen2.5-1.5B F16,430,1,0.0903,100
Qwen2.5-1.5B F16,431,1,0.1748,586
Qwen2.5-1.5B F16,432,1,0.1565,375
Qwen2.5-1.5B F16,433,1,0.1164,272
Qwen2.5-1.5B F16,434,1,0.1819,606
Qwen2.5-1.5B F16,435,0,0.2259,405
Qwen2.5-1.5B F16,436,0,0.2232,598
Qwen2.5-1.5B F16,437,0,0.1065,178
Qwen2.5-1.5B F16,438,1,0.1819,580
Qwen2.5-1.5B F16,439,0,0.1670,369
Qwen2.5-1.5B F16,440,1,0.1121,193
Qwen2.5-1.5B F16,441,0,0.1108,149
Qwen2.5-1.5B F16,442,1,0.1509,257
Qwen2.5-1.5B F16,443,1,0.1631,372
Qwen2.5-1.5B F16,444,0,0.1728,268
Qwen2.5-1.5B F16,445,1,0.1208,212
Qwen2.5-1.5B F16,446,1,0.1155,267
Qwen2.5-1.5B F16,447,0,0.1114,191
Qwen2.5-1.5B F16,448,1,0.1703,480
Qwen2.5-1.5B F16,449,1,0.1521,339
Qwen2.5-1.5B F16,450,1,0.1578,386
Qwen2.5-1.5B F16,451,1,0.1050,142
Qwen2.5-1.5B F16,452,0,0.1129,189
Qwen2.5-1.5B F16,453,0,0.1584,320
Qwen2.5-1.5B F16,454,1,0.1694,465
Qwen2.5-1.5B F16,455,1,0.1732,509
Qwen2.5-1.5B F16,456,1,0.1128,193
Qwen2.5-1.5B F16,457,1,0.1501,299
Qwen2.5-1.5B F16,458,1,0.2257,610
Qwen2.5-1.5B F16,459,1,0.1539,284
Qwen2.5-1.5B F16,460,1,0.1083,129
Qwen2.5-1.5B F16,461,0,0.1718,476
Qwen2.5-1.5B F16,462,1,0.1694,463
Qwen2.5-1.5B F16,463,1,0.1106,265
Qwen2.5-1.5B F16,464,1,0.1066,180
Qwen2.5-1.5B F16,465,0,0.1583,307
Qwen2.5-1.5B F16,466,1,0.1699,458
Qwen2.5-1.5B F16,467,1,0.1532,311
Qwen2.5-1.5B F16,468,1,0.1543,355
Qwen2.5-1.5B F16,469,1,0.1689,425
Qwen2.5-1.5B F16,470,1,0.1585,317
Qwen2.5-1.5B F16,471,1,0.1126,215
Qwen2.5-1.5B F16,472,1,0.1574,326
