model,question,correct,seconds,prompt_chars
glm-edge-1.5b Q5_K_M,479,1,0.0901,298
glm-edge-1.5b Q5_K_M,480,0,0.0903,271
glm-edge-1.5b Q5_K_M,481,1,0.0727,106
glm-edge-1.5b Q5_K_M,482,1,0.1268,364
glm-edge-1.5b Q5_K_M,483,1,0.1295,401
glm-edge-1.5b Q5_K_M,484,0,0.1220,241
glm-edge-1.5b Q5_K_M,485,1,0.1279,352
glm-edge-1.5b Q5_K_M,486,1,0.0904,268
glm-edge-1.5b Q5_K_M,487,1,0.0935,186
glm-edge-1.5b Q5_K_M,488,1,0.0917,266
glm-edge-1.5b Q5_K_M,489,1,0.0854,196
glm-edge-1.5b Q5_K_M,490,1,0.1334,350
glm-edge-1.5b Q5_K_M,491,1,0.1253,342
glm-edge-1.5b Q5_K_M,492,1,0.0862,223
glm-edge-1.5b Q5_K_M,493,1,0.1260,301
glm-edge-1.5b Q5_K_M,494,1,0.0844,181
glm-edge-1.5b Q5_K_M,495,1,0.0857,186
glm-edge-1.5b Q5_K_M,496,1,0.1236,358
glm-edge-1.5b Q5_K_M,497,0,0.0852,147
glm-edge-1.5b Q5_K_M,498,1,0.1296,237
glm-edge-1.5b Q5_K_M,499,0,0.1287,478
glm-edge-1.5b Q5_K_M,500,1,0.1200,395
glm-edge-1.5b Q5_K_M,501,0,0.0836,267
glm-edge-1.5b Q5_K_M,502,0,0.1265,358
glm-edge-1.5b Q5_K_M,503,0,0.0841,168
glm-edge-1.5b Q5_K_M,504,1,0.1338,550
glm-edge-1.5b Q5_K_M,505,1,0.1289,216
glm-edge-1.5b Q5_K_M,506,0,0.1452,336
glm-edge-1.5b Q5_K_M,507,1,0.1318,305
glm-edge-1.5b Q5_K_M,508,1,0.1342,322
glm-edge-1.5b Q5_K_M,509,0,0.1261,217
glm-edge-1.5b Q5_K_M,510,1,0.0858,173
glm-edge-1.5b Q5_K_M,511,0,0.0900,134
glm-edge-1.5b Q5_K_M,512,1,0.0897,223
glm-edge-1.5b Q5_K_M,513,1,0.0688,93
glm-edge-1.5b Q5_K_M,514,0,0.1340,250
glm-edge-1.5b Q5_K_M,515,1,0.0900,261
glm-edge-1.5b Q5_K_M,516,0,0.1337,345
glm-edge-1.5b Q5_K_M,517,1,0.0984,244
glm-edge-1.5b Q5_K_M,518,0,0.0874,168
glm-edge-1.5b Q5_K_M,519,1,0.0568,111
glm-edge-1.5b Q5_K_M,520,1,0.0825,148
glm-edge-1.5b Q5_K_M,521,1,0.0920,224
glm-edge-1.5b Q5_K_M,522,1,0.0834,137
glm-edge-1.5b Q5_K_M,523,0,0.1301,529
glm-edge-1.5b Q5_K_M,524,1,0.1360,431
glm-edge-1.5b Q5_K_M,525,1,0.0929,129
glm-edge-1.5b Q5_K_M,526,1,0.1291,315
glm-edge-1.5b Q5_K_M,527,1,0.1249,265
glm-edge-1.5b Q5_K_M,528,1,0.0843,242
glm-edge-1.5b Q5_K_M,529,0,0.1285,300
glm-edge-1.5b Q5_K_M,530,1,0.0788,226
glm-edge-1.5b Q5_K_M,531,1,0.1233,383
glm-edge-1.5b Q5_K_M,532,0,0.1301,398
glm-edge-1.5b Q5_K_M,533,1,0.0952,160
glm-edge-1.5b Q5_K_M,534,1,0.0882,177
glm-edge-1.5b Q5_K_M,535,0,0.0855,119
glm-edge-1.5b Q5_K_M,536,0,0.0854,183
glm-edge-1.5b Q5_K_M,537,0,0.0934,290
glm-edge-1.5b Q5_K_M,538,0,0.0902,285
glm-edge-1.5b Q5_K_M,539,1,0.0902,286
glm-edge-1.5b Q5_K_M,540,1,0.0896,244
glm-edge-1.5b Q5_K_M,541,0,0.1299,308
glm-edge-1.5b Q5_K_M,542,1,0.1315,296
glm-edge-1.5b Q5_K_M,543,1,0.1405,570
glm-edge-1.5b Q5_K_M,544,1,0.2244,843
glm-edge-1.5b Q5_K_M,545,1,0.0948,184
glm-edge-1.5b Q5_K_M,546,0,0.0825,202
glm-edge-1.5b Q5_K_M,547,1,0.0896,124
glm-edge-1.5b Q5_K_M,548,1,0.1322,299
glm-edge-1.5b Q5_K_M,549,1,0.0910,196
glm-edge-1.5b Q5_K_M,550,1,0.0879,200
glm-edge-1.5b Q5_K_M,551,1,0.0869,206
glm-edge-1.5b Q5_K_M,552,1,0.1304,274
glm-edge-1.5b Q5_K_M,553,1,0.0736,88
glm-edge-1.5b Q5_K_M,554,1,0.1293,292
glm-edge-1.5b Q5_K_M,555,1,0.0881,251
glm-edge-1.5b Q5_K_M,556,1,0.1430,553
glm-edge-1.5b Q5_K_M,557,1,0.1323,388
glm-edge-1.5b Q5_K_M,558,1,0.0879,176
glm-edge-1.5b Q5_K_M,559,1,0.0855,159
glm-edge-1.5b Q5_K_M,560,0,0.1279,374
glm-edge-1.5b Q5_K_M,561,1,0.0927,206
glm-edge-1.5b Q5_K_M,562,1,0.0920,174
glm-edge-1.5b Q5_K_M,563,0,0.1358,556
glm-edge-1.5b Q5_K_M,564,1,0.0955,197
glm-edge-1.5b Q5_K_M,565,1,0.1310,370
glm-edge-1.5b Q5_K_M,566,1,0.1367,490
glm-edge-1.5b Q5_K_M,567,1,0.0835,154
glm-edge-1.5b Q5_K_M,568,1,0.1288,299
glm-edge-1.5b Q5_K_M,569,1,0.0936,245
glm-edge-1.5b Q5_K_M,570,0,0.1397,264
glm-edge-1.5b Q5_K_M,571,1,0.0881,149
glm-edge-1.5b Q5_K_M,572,1,0.0893,158
glm-edge-1.5b Q5_K_M,573,0,0.1319,348
glm-edge-1.5b Q5_K_M,574,1,0.2119,640
glm-edge-1.5b Q5_K_M,575,1,0.0962,90
glm-edge-1.5b Q5_K_M,576,0,0.0908,198
glm-edge-1.5b Q5_K_M,577,1,0.1334,493
glm-edge-1.5b Q5_K_M,578,1,0.0918,162
glm-edge-1.5b Q5_K_M,579,1,0.1348,319
glm-edge-1.5b Q5_K_M,580,1,0.0878,171
glm-edge-1.5b Q5_K_M,581,0,0.0918,287
glm-edge-1.5b Q5_K_M,582,1,0.0912,139
glm-edge-1.5b Q5_K_M,583,1,0.0879,252
glm-edge-1.5b Q5_K_M,584,0,0.2178,659
glm-edge-1.5b Q5_K_M,585,1,0.0955,263
glm-edge-1.5b Q5_K_M,586,1,0.0908,200
glm-edge-1.5b Q5_K_M,587,0,0.0896,190
glm-edge-1.5b Q5_K_M,588,1,0.2196,607
glm-edge-1.5b Q5_K_M,589,0,0.0863,145
glm-edge-1.5b Q5_K_M,590,1,0.1340,336
glm-edge-1.5b Q5_K_M,591,0,0.0877,148
glm-edge-1.5b Q5_K_M,592,1,0.0872,120
glm-edge-1.5b Q5_K_M,593,0,0.0873,171
glm-edge-1.5b Q5_K_M,594,1,0.0902,259
glm-edge-1.5b Q5_K_M,595,1,0.1276,281
glm-edge-1.5b Q5_K_M,596,0,0.1386,222
glm-edge-1.5b Q5_K_M,597,0,0.1323,374
glm-edge-1.5b Q5_K_M,598,0,0.1320,428
glm-edge-1.5b Q5_K_M,599,0,0.2124,571
glm-edge-1.5b Q5_K_M,600,0,0.1219,235
glm-edge-1.5b Q5_K_M,601,1,0.0665,92
glm-edge-1.5b Q5_K_M,602,1,0.1199,382
glm-edge-1.5b Q5_K_M,603,1,0.0776,191
glm-edge-1.5b Q5_K_M,604,0,0.1206,433
glm-edge-1.5b Q5_K_M,605,0,0.0790,215
glm-edge-1.5b Q5_K_M,606,1,0.0791,168
glm-edge-1.5b Q5_K_M,607,1,0.0757,178
glm-edge-1.5b Q5_K_M,608,1,0.0784,266
glm-edge-1.5b Q5_K_M,609,0,0.1174,364
glm-edge-1.5b Q5_K_M,610,1,0.1164,372
glm-edge-1.5b Q5_K_M,611,1,0.0793,231
glm-edge-1.5b Q5_K_M,612,1,0.1199,255
glm-edge-1.5b Q5_K_M,613,1,0.1167,183
glm-edge-1.5b Q5_K_M,614,0,0.0774,198
glm-edge-1.5b Q5_K_M,615,0,0.1246,474
glm-edge-1.5b Q5_K_M,616,1,0.1161,289
glm-edge-1.5b Q5_K_M,617,0,0.1182,232
glm-edge-1.5b Q5_K_M,618,1,0.0800,195
glm-edge-1.5b Q5_K_M,619,1,0.0787,250
glm-edge-1.5b Q5_K_M,620,1,0.0753,135
glm-edge-1.5b Q5_K_M,621,1,0.1168,219
glm-edge-1.5b Q5_K_M,622,1,0.0785,234
glm-edge-1.5b Q5_K_M,623,0,0.1169,348
glm-edge-1.5b Q5_K_M,624,1,0.0788,157
glm-edge-1.5b Q5_K_M,625,1,0.1183,307
glm-edge-1.5b Q5_K_M,626,0,0.1179,318
glm-edge-1.5b Q5_K_M,627,1,0.0782,255
glm-edge-1.5b Q5_K_M,628,1,0.0759,138
glm-edge-1.5b Q5_K_M,629,1,0.0795,256
glm-edge-1.5b Q5_K_M,630,1,0.0807,336
glm-edge-1.5b Q5_K_M,631,0,0.1192,420
glm-edge-1.5b Q5_K_M,632,1,0.1179,360
glm-edge-1.5b Q5_K_M,633,1,0.1186,287
glm-edge-1.5b Q5_K_M,634,0,0.1227,430
glm-edge-1.5b Q5_K_M,635,1,0.1248,512
glm-edge-1.5b Q5_K_M,636,0,0.1239,478
glm-edge-1.5b Q5_K_M,637,1,0.1247,509
glm-edge-1.5b Q5_K_M,638,0,0.0786,133
glm-edge-1.5b Q5_K_M,639,0,0.0771,115
glm-edge-1.5b Q5_K_M,640,1,0.1187,423
glm-edge-1.5b Q5_K_M,641,1,0.1185,340
glm-edge-1.5b Q5_K_M,642,0,0.1195,249
glm-edge-1.5b Q5_K_M,643,1,0.0813,213
glm-edge-1.5b Q5_K_M,644,1,0.0790,141
glm-edge-1.5b Q5_K_M,645,0,0.1533,321
glm-edge-1.5b Q5_K_M,646,1,0.1214,289
glm-edge-1.5b Q5_K_M,647,0,0.1240,183
glm-edge-1.5b Q5_K_M,648,1,0.0542,90
glm-edge-1.5b Q5_K_M,649,1,0.0751,259
glm-edge-1.5b Q5_K_M,650,1,0.1155,368
glm-edge-1.5b Q5_K_M,651,1,0.1183,420
glm-edge-1.5b Q5_K_M,652,1,0.0817,248
glm-edge-1.5b Q5_K_M,653,1,0.0799,226
glm-edge-1.5b Q5_K_M,654,0,0.0800,166
glm-edge-1.5b Q5_K_M,655,1,0.0817,319
glm-edge-1.5b Q5_K_M,656,1,0.0764,175
glm-edge-1.5b Q5_K_M,657,0,0.1218,474
glm-edge-1.5b Q5_K_M,658,0,0.1198,311
glm-edge-1.5b Q5_K_M,659,1,0.1151,250
glm-edge-1.5b Q5_K_M,660,1,0.1223,526
glm-edge-1.5b Q5_K_M,661,0,0.1220,379
glm-edge-1.5b Q5_K_M,662,1,0.0810,280
glm-edge-1.5b Q5_K_M,663,1,0.0805,240
glm-edge-1.5b Q5_K_M,664,1,0.1202,326
glm-edge-1.5b Q5_K_M,665,0,0.0770,191
glm-edge-1.5b Q5_K_M,666,1,0.0787,245
glm-edge-1.5b Q5_K_M,667,0,0.1184,368
glm-edge-1.5b Q5_K_M,668,1,0.1160,263
glm-edge-1.5b Q5_K_M,669,0,0.0797,273
glm-edge-1.5b Q5_K_M,670,1,0.1169,250
glm-edge-1.5b Q5_K_M,671,1,0.1209,428
glm-edge-1.5b Q5_K_M,672,1,0.0823,216
glm-edge-1.5b Q5_K_M,673,1,0.1175,236
glm-edge-1.5b Q5_K_M,674,1,0.1174,262
glm-edge-1.5b Q5_K_M,675,1,0.0737,110
glm-edge-1.5b Q5_K_M,676,1,0.1147,322
glm-edge-1.5b Q5_K_M,677,0,0.0801,163
glm-edge-1.5b Q5_K_M,678,0,0.1180,362
glm-edge-1.5b Q5_K_M,679,0,0.0793,245
glm-edge-1.5b Q5_K_M,680,1,0.1148,312
glm-edge-1.5b Q5_K_M,681,1,0.0786,245
glm-edge-1.5b Q5_K_M,682,0,0.0804,262
glm-edge-1.5b Q5_K_M,683,1,0.0794,253
glm-edge-1.5b Q5_K_M,684,1,0.0766,160
glm-edge-1.5b Q5_K_M,685,0,0.0786,202
glm-edge-1.5b Q5_K_M,686,0,0.1187,290
glm-edge-1.5b Q5_K_M,687,1,0.0798,189
glm-edge-1.5b Q5_K_M,688,1,0.0766,192
glm-edge-1.5b Q5_K_M,689,1,0.0805,199
glm-edge-1.5b Q5_K_M,690,1,0.1164,291
glm-edge-1.5b Q5_K_M,691,0,0.0775,204
glm-edge-1.5b Q5_K_M,692,1,0.1241,582
glm-edge-1.5b Q5_K_M,693,0,0.0774,142
glm-edge-1.5b Q5_K_M,694,1,0.0788,214
glm-edge-1.5b Q5_K_M,695,1,0.0798,208
glm-edge-1.5b Q5_K_M,696,1,0.1179,277
glm-edge-1.5b Q5_K_M,697,0,0.1389,333
glm-edge-1.5b Q5_K_M,698,1,0.1495,345
glm-edge-1.5b Q5_K_M,699,1,0.0834,159
glm-edge-1.5b Q5_K_M,700,0,0.0843,134
glm-edge-1.5b Q5_K_M,701,0,0.0867,252
glm-edge-1.5b Q5_K_M,702,1,0.0916,260
glm-edge-1.5b Q5_K_M,703,1,0.0910,226
glm-edge-1.5b Q5_K_M,704,1,0.0894,201
glm-edge-1.5b Q5_K_M,705,1,0.1153,413
glm-edge-1.5b Q5_K_M,706,0,0.1180,258
glm-edge-1.5b Q5_K_M,707,0,0.1177,430
glm-edge-1.5b Q5_K_M,708,1,0.1180,303
glm-edge-1.5b Q5_K_M,709,0,0.1173,448
glm-edge-1.5b Q5_K_M,710,0,0.1141,318
glm-edge-1.5b Q5_K_M,711,0,0.0794,230
glm-edge-1.5b Q5_K_M,712,0,0.0791,209
glm-edge-1.5b Q5_K_M,713,1,0.1174,325
glm-edge-1.5b Q5_K_M,714,0,0.2035,497
glm-edge-1.5b Q5_K_M,715,1,0.1211,357
glm-edge-1.5b Q5_K_M,716,1,0.0783,275
glm-edge-1.5b Q5_K_M,717,0,0.1162,174
glm-edge-1.5b Q5_K_M,718,0,0.1178,379
glm-edge-1.5b Q5_K_M,719,0,0.0782,230
glm-edge-1.5b Q5_K_M,720,1,0.0583,120
glm-edge-1.5b Q5_K_M,721,1,0.0776,168
glm-edge-1.5b Q5_K_M,722,0,0.1167,284
glm-edge-1.5b Q5_K_M,723,1,0.0764,196
glm-edge-1.5b Q5_K_M,724,0,0.0771,229
glm-edge-1.5b Q5_K_M,725,1,0.1214,329
glm-edge-1.5b Q5_K_M,726,1,0.0784,169
glm-edge-1.5b Q5_K_M,727,1,0.1181,355
glm-edge-1.5b Q5_K_M,728,0,0.0786,155
glm-edge-1.5b Q5_K_M,729,1,0.1193,400
glm-edge-1.5b Q5_K_M,730,1,0.1232,469
glm-edge-1.5b Q5_K_M,731,1,0.1184,486
glm-edge-1.5b Q5_K_M,732,0,0.1185,326
glm-edge-1.5b Q5_K_M,733,1,0.0782,248
glm-edge-1.5b Q5_K_M,734,0,0.0863,262
glm-edge-1.5b Q5_K_M,735,0,0.0867,254
glm-edge-1.5b Q5_K_M,736,1,0.1208,339
glm-edge-1.5b Q5_K_M,737,0,0.0778,159
glm-edge-1.5b Q5_K_M,738,1,0.0814,253
glm-edge-1.5b Q5_K_M,739,1,0.1164,275
glm-edge-1.5b Q5_K_M,740,1,0.0794,162
glm-edge-1.5b Q5_K_M,741,1,0.1258,564
glm-edge-1.5b Q5_K_M,742,1,0.1162,241
glm-edge-1.5b Q5_K_M,743,0,0.1215,354
glm-edge-1.5b Q5_K_M,744,0,0.0791,137
glm-edge-1.5b Q5_K_M,745,1,0.1188,356
glm-edge-1.5b Q5_K_M,746,0,0.1162,310
glm-edge-1.5b Q5_K_M,747,0,0.0798,198
glm-edge-1.5b Q5_K_M,748,1,0.1199,263
glm-edge-1.5b Q5_K_M,749,1,0.0790,231
glm-edge-1.5b Q5_K_M,750,1,0.1189,254
glm-edge-1.5b Q5_K_M,751,0,0.0823,274
glm-edge-1.5b Q5_K_M,752,0,0.1296,388
glm-edge-1.5b Q5_K_M,753,1,0.1280,255
glm-edge-1.5b Q5_K_M,754,1,0.1308,310
glm-edge-1.5b Q5_K_M,755,0,0.1262,363
glm-edge-1.5b Q5_K_M,756,1,0.1301,304
glm-edge-1.5b Q5_K_M,757,0,0.1321,447
glm-edge-1.5b Q5_K_M,758,1,0.0831,245
glm-edge-1.5b Q5_K_M,759,1,0.1126,323
glm-edge-1.5b Q5_K_M,760,1,0.0791,264
glm-edge-1.5b Q5_K_M,761,1,0.1211,347
glm-edge-1.5b Q5_K_M,762,1,0.1199,341
glm-edge-1.5b Q5_K_M,763,1,0.0789,264
glm-edge-1.5b Q5_K_M,764,1,0.1176,336
glm-edge-1.5b Q5_K_M,765,1,0.1167,394
glm-edge-1.5b Q5_K_M,766,1,0.1250,513
glm-edge-1.5b Q5_K_M,767,1,0.1256,471
glm-edge-1.5b Q5_K_M,768,0,0.0797,185
glm-edge-1.5b Q5_K_M,769,0,0.0784,304
glm-edge-1.5b Q5_K_M,770,0,0.1183,332
glm-edge-1.5b Q5_K_M,771,1,0.0777,150
glm-edge-1.5b Q5_K_M,772,0,0.0796,202
glm-edge-1.5b Q5_K_M,773,1,0.0790,149
glm-edge-1.5b Q5_K_M,774,1,0.1134,334
glm-edge-1.5b Q5_K_M,775,1,0.0765,116
glm-edge-1.5b Q5_K_M,776,1,0.1243,304
glm-edge-1.5b Q5_K_M,777,0,0.0851,216
glm-edge-1.5b Q5_K_M,778,1,0.0864,189
glm-edge-1.5b Q5_K_M,779,1,0.1283,353
glm-edge-1.5b Q5_K_M,780,1,0.1325,400
glm-edge-1.5b Q5_K_M,781,1,0.0810,180
glm-edge-1.5b Q5_K_M,782,1,0.0781,145
glm-edge-1.5b Q5_K_M,783,1,0.0881,313
glm-edge-1.5b Q5_K_M,784,1,0.0919,283
glm-edge-1.5b Q5_K_M,785,1,0.1299,394
glm-edge-1.5b Q5_K_M,786,0,0.0896,166
glm-edge-1.5b Q5_K_M,787,0,0.1142,395
glm-edge-1.5b Q5_K_M,788,0,0.2030,634
glm-edge-1.5b Q5_K_M,789,1,0.1265,442
glm-edge-1.5b Q5_K_M,790,1,0.1329,347
glm-edge-1.5b Q5_K_M,791,1,0.0807,176
glm-edge-1.5b Q5_K_M,792,0,0.1237,327
glm-edge-1.5b Q5_K_M,793,1,0.0777,193
glm-edge-1.5b Q5_K_M,794,0,0.1163,375
glm-edge-1.5b Q5_K_M,795,0,0.1181,356
glm-edge-1.5b Q5_K_M,796,1,0.0798,257
glm-edge-1.5b Q5_K_M,797,0,0.1143,303
glm-edge-1.5b Q5_K_M,798,0,0.1160,304
glm-edge-1.5b Q5_K_M,799,1,0.1234,535
