model,question,correct,seconds,prompt_chars
qwen2.5-1.5b-base-Q4_0,102,0,0.0552,165
qwen2.5-1.5b-base-Q4_0,103,1,0.0610,185
qwen2.5-1.5b-base-Q4_0,104,0,0.0670,232
qwen2.5-1.5b-base-Q4_0,105,1,0.1011,293
qwen2.5-1.5b-base-Q4_0,106,1,0.0703,248
qwen2.5-1.5b-base-Q4_0,107,0,0.1029,345
qwen2.5-1.5b-base-Q4_0,108,1,0.0952,294
qwen2.5-1.5b-base-Q4_0,109,1,0.0647,144
qwen2.5-1.5b-base-Q4_0,110,1,0.1052,489
qwen2.5-1.5b-base-Q4_0,111,1,0.0672,243
qwen2.5-1.5b-base-Q4_0,112,0,0.0987,284
qwen2.5-1.5b-base-Q4_0,113,1,0.0546,177
qwen2.5-1.5b-base-Q4_0,114,1,0.0619,238
qwen2.5-1.5b-base-Q4_0,115,1,0.0683,218
qwen2.5-1.5b-base-Q4_0,116,1,0.0698,244
qwen2.5-1.5b-base-Q4_0,117,1,0.0586,198
qwen2.5-1.5b-base-Q4_0,118,1,0.0995,247
qwen2.5-1.5b-base-Q4_0,119,1,0.0929,392
qwen2.5-1.5b-base-Q4_0,120,1,0.0965,348
qwen2.5-1.5b-base-Q4_0,121,1,0.0687,175
qwen2.5-1.5b-base-Q4_0,122,1,0.0663,314
qwen2.5-1.5b-base-Q4_0,123,1,0.1000,309
qwen2.5-1.5b-base-Q4_0,124,1,0.0952,334
qwen2.5-1.5b-base-Q4_0,125,1,0.0616,212
qwen2.5-1.5b-base-Q4_0,126,1,0.0639,143
qwen2.5-1.5b-base-Q4_0,127,0,0.0679,155
qwen2.5-1.5b-base-Q4_0,128,0,0.0534,126
qwen2.5-1.5b-base-Q4_0,129,0,0.0721,214
qwen2.5-1.5b-base-Q4_0,130,0,0.0706,154
qwen2.5-1.5b-base-Q4_0,131,0,0.0740,176
qwen2.5-1.5b-base-Q4_0,132,1,0.0757,168
qwen2.5-1.5b-base-Q4_0,133,0,0.0756,212
qwen2.5-1.5b-base-Q4_0,134,0,0.1085,356
qwen2.5-1.5b-base-Q4_0,135,0,0.1056,344
qwen2.5-1.5b-base-Q4_0,136,1,0.0884,380
qwen2.5-1.5b-base-Q4_0,137,1,0.0646,267
qwen2.5-1.5b-base-Q4_0,138,1,0.0896,309
qwen2.5-1.5b-base-Q4_0,139,1,0.0604,228
qwen2.5-1.5b-base-Q4_0,140,1,0.0986,295
qwen2.5-1.5b-base-Q4_0,141,1,0.0947,320
qwen2.5-1.5b-base-Q4_0,142,1,0.0680,217
qwen2.5-1.5b-base-Q4_0,143,1,0.1060,366
