model,question,correct,seconds,prompt_chars
Qwen2.5-1.5B Q4_0,60,1,0.0564,147
Qwen2.5-1.5B Q4_0,61,1,0.0523,180
Qwen2.5-1.5B Q4_0,62,1,0.0543,191
Qwen2.5-1.5B Q4_0,63,1,0.0524,138
Qwen2.5-1.5B Q4_0,64,1,0.0878,480
Qwen2.5-1.5B Q4_0,65,1,0.0586,279
Qwen2.5-1.5B Q4_0,66,0,0.1001,343
Qwen2.5-1.5B Q4_0,67,0,0.0899,352
Qwen2.5-1.5B Q4_0,68,0,0.0565,182
Qwen2.5-1.5B Q4_0,69,0,0.0577,211
Qwen2.5-1.5B Q4_0,70,0,0.0580,228
Qwen2.5-1.5B Q4_0,71,1,0.0558,192
Qwen2.5-1.5B Q4_0,72,1,0.0846,391
Qwen2.5-1.5B Q4_0,73,1,0.0550,221
Qwen2.5-1.5B Q4_0,74,1,0.0535,296
Qwen2.5-1.5B Q4_0,75,1,0.0534,210
Qwen2.5-1.5B Q4_0,76,1,0.0863,399
Qwen2.5-1.5B Q4_0,77,1,0.0890,356
Qwen2.5-1.5B Q4_0,78,1,0.0854,327
Qwen2.5-1.5B Q4_0,79,1,0.0533,155
Qwen2.5-1.5B Q4_0,80,1,0.0535,193
Qwen2.5-1.5B Q4_0,81,1,0.0543,263
Qwen2.5-1.5B Q4_0,82,0,0.0541,138
Qwen2.5-1.5B Q4_0,83,1,0.0510,163
Qwen2.5-1.5B Q4_0,84,0,0.0911,505
Qwen2.5-1.5B Q4_0,85,1,0.0558,178
Qwen2.5-1.5B Q4_0,86,1,0.0944,600
Qwen2.5-1.5B Q4_0,87,0,0.0888,431
Qwen2.5-1.5B Q4_0,88,0,0.0882,221
Qwen2.5-1.5B Q4_0,89,1,0.0556,219
Qwen2.5-1.5B Q4_0,90,1,0.0528,174
Qwen2.5-1.5B Q4_0,91,0,0.0840,346
Qwen2.5-1.5B Q4_0,92,1,0.0848,307
Qwen2.5-1.5B Q4_0,93,1,0.0919,557
Qwen2.5-1.5B Q4_0,94,1,0.0580,289
Qwen2.5-1.5B Q4_0,95,0,0.0559,241
Qwen2.5-1.5B Q4_0,96,0,0.0855,388
Qwen2.5-1.5B Q4_0,97,1,0.0550,201
Qwen2.5-1.5B Q4_0,98,1,0.0572,232
Qwen2.5-1.5B Q4_0,99,1,0.0565,270
Qwen2.5-1.5B Q4_0,100,1,0.0914,466
Qwen2.5-1.5B Q4_0,101,1,0.0846,272
Qwen2.5-1.5B Q4_0,102,1,0.0531,165
Qwen2.5-1.5B Q4_0,103,1,0.0531,185
Qwen2.5-1.5B Q4_0,104,0,0.0543,232
Qwen2.5-1.5B Q4_0,105,1,0.0836,293
Qwen2.5-1.5B Q4_0,106,1,0.0591,248
Qwen2.5-1.5B Q4_0,107,1,0.0896,345
Qwen2.5-1.5B Q4_0,108,1,0.0890,294
Qwen2.5-1.5B Q4_0,109,0,0.0579,144
Qwen2.5-1.5B Q4_0,110,1,0.0919,489
Qwen2.5-1.5B Q4_0,111,1,0.0618,243
Qwen2.5-1.5B Q4_0,112,1,0.0881,284
Qwen2.5-1.5B Q4_0,113,1,0.0575,177
Qwen2.5-1.5B Q4_0,114,1,0.0614,238
Qwen2.5-1.5B Q4_0,115,0,0.0592,218
Qwen2.5-1.5B Q4_0,116,1,0.0558,244
Qwen2.5-1.5B Q4_0,117,1,0.0531,198
Qwen2.5-1.5B Q4_0,118,1,0.0856,247
Qwen2.5-1.5B Q4_0,119,1,0.0830,392
Qwen2.5-1.5B Q4_0,120,1,0.0889,348
Qwen2.5-1.5B Q4_0,121,1,0.0534,175
Qwen2.5-1.5B Q4_0,122,0,0.0561,314
Qwen2.5-1.5B Q4_0,123,1,0.0845,309
Qwen2.5-1.5B Q4_0,124,0,0.0837,334
Qwen2.5-1.5B Q4_0,125,1,0.0543,212
Qwen2.5-1.5B Q4_0,126,0,0.0515,143
Qwen2.5-1.5B Q4_0,127,0,0.0502,155
Qwen2.5-1.5B Q4_0,128,0,0.0412,126
Qwen2.5-1.5B Q4_0,129,0,0.0532,214
Qwen2.5-1.5B Q4_0,130,0,0.0541,154
Qwen2.5-1.5B Q4_0,131,1,0.0537,176
Qwen2.5-1.5B Q4_0,132,1,0.0541,168
Qwen2.5-1.5B Q4_0,133,1,0.0540,212
Qwen2.5-1.5B Q4_0,134,0,0.0817,356
Qwen2.5-1.5B Q4_0,135,0,0.0830,344
Qwen2.5-1.5B Q4_0,136,1,0.0887,380
Qwen2.5-1.5B Q4_0,137,1,0.0592,267
Qwen2.5-1.5B Q4_0,138,1,0.0894,309
Qwen2.5-1.5B Q4_0,139,0,0.0590,228
Qwen2.5-1.5B Q4_0,140,1,0.0893,295
Qwen2.5-1.5B Q4_0,141,1,0.0879,320
Qwen2.5-1.5B Q4_0,142,1,0.0593,217
Qwen2.5-1.5B Q4_0,143,0,0.0881,366
Qwen2.5-1.5B Q4_0,144,1,0.0569,193
Qwen2.5-1.5B Q4_0,145,1,0.0959,491
Qwen2.5-1.5B Q4_0,146,0,0.0566,184
Qwen2.5-1.5B Q4_0,147,0,0.0601,226
Qwen2.5-1.5B Q4_0,148,0,0.0582,91
Qwen2.5-1.5B Q4_0,149,1,0.0603,225
Qwen2.5-1.5B Q4_0,150,1,0.0602,257
Qwen2.5-1.5B Q4_0,151,1,0.0577,185
Qwen2.5-1.5B Q4_0,152,1,0.0558,163
Qwen2.5-1.5B Q4_0,153,0,0.0889,371
Qwen2.5-1.5B Q4_0,154,1,0.0869,319
Qwen2.5-1.5B Q4_0,155,1,0.0572,207
Qwen2.5-1.5B Q4_0,156,0,0.0610,118
Qwen2.5-1.5B Q4_0,157,1,0.0607,182
Qwen2.5-1.5B Q4_0,158,1,0.0647,177
Qwen2.5-1.5B Q4_0,159,1,0.0587,171
Qwen2.5-1.5B Q4_0,160,1,0.0568,265
Qwen2.5-1.5B Q4_0,161,1,0.0606,164
Qwen2.5-1.5B Q4_0,162,1,0.0981,532
Qwen2.5-1.5B Q4_0,163,1,0.0565,322
Qwen2.5-1.5B Q4_0,164,1,0.0530,152
Qwen2.5-1.5B Q4_0,165,1,0.0417,110
Qwen2.5-1.5B Q4_0,166,1,0.0578,228
Qwen2.5-1.5B Q4_0,167,1,0.0590,226
Qwen2.5-1.5B Q4_0,168,0,0.0589,192
Qwen2.5-1.5B Q4_0,169,1,0.0884,308
Qwen2.5-1.5B Q4_0,170,0,0.1606,324
Qwen2.5-1.5B Q4_0,171,1,0.0773,297
Qwen2.5-1.5B Q4_0,172,1,0.1091,332
Qwen2.5-1.5B Q4_0,173,1,0.0732,273
Qwen2.5-1.5B Q4_0,174,0,0.0780,145
Qwen2.5-1.5B Q4_0,175,0,0.1123,439
Qwen2.5-1.5B Q4_0,176,1,0.1020,263
Qwen2.5-1.5B Q4_0,177,1,0.1037,382
Qwen2.5-1.5B Q4_0,178,1,0.0741,202
Qwen2.5-1.5B Q4_0,179,1,0.0572,120
Qwen2.5-1.5B Q4_0,180,1,0.0719,143
Qwen2.5-1.5B Q4_0,181,1,0.1068,380
Qwen2.5-1.5B Q4_0,182,0,0.0800,169
Qwen2.5-1.5B Q4_0,183,1,0.1283,353
Qwen2.5-1.5B Q4_0,184,1,0.0944,382
Qwen2.5-1.5B Q4_0,185,1,0.0969,573
Qwen2.5-1.5B Q4_0,186,1,0.1013,473
Qwen2.5-1.5B Q4_0,187,0,0.1044,287
Qwen2.5-1.5B Q4_0,188,1,0.0634,179
Qwen2.5-1.5B Q4_0,189,1,0.0708,235
Qwen2.5-1.5B Q4_0,190,0,0.0741,246
Qwen2.5-1.5B Q4_0,191,0,0.1099,294
Qwen2.5-1.5B Q4_0,192,1,0.0736,174
Qwen2.5-1.5B Q4_0,193,0,0.1047,372
Qwen2.5-1.5B Q4_0,194,1,0.1010,423
Qwen2.5-1.5B Q4_0,195,1,0.0627,263
Qwen2.5-1.5B Q4_0,196,1,0.0990,434
Qwen2.5-1.5B Q4_0,197,0,0.0957,305
Qwen2.5-1.5B Q4_0,198,1,0.0961,319
Qwen2.5-1.5B Q4_0,199,1,0.0648,236
Qwen2.5-1.5B Q4_0,200,0,0.0647,285
Qwen2.5-1.5B Q4_0,201,1,0.0630,350
Qwen2.5-1.5B Q4_0,202,1,0.0608,148
Qwen2.5-1.5B Q4_0,203,1,0.0651,271
Qwen2.5-1.5B Q4_0,204,1,0.0640,241
Qwen2.5-1.5B Q4_0,205,0,0.0983,185
Qwen2.5-1.5B Q4_0,206,0,0.0984,375
Qwen2.5-1.5B Q4_0,207,1,0.1001,443
Qwen2.5-1.5B Q4_0,208,1,0.0967,361
Qwen2.5-1.5B Q4_0,209,1,0.0632,223
Qwen2.5-1.5B Q4_0,210,1,0.0642,251
Qwen2.5-1.5B Q4_0,211,0,0.1016,290
Qwen2.5-1.5B Q4_0,212,1,0.0672,254
Qwen2.5-1.5B Q4_0,213,1,0.0979,407
Qwen2.5-1.5B Q4_0,214,1,0.0999,476
Qwen2.5-1.5B Q4_0,215,1,0.0957,294
Qwen2.5-1.5B Q4_0,216,1,0.0641,241
Qwen2.5-1.5B Q4_0,217,0,0.0953,262
Qwen2.5-1.5B Q4_0,218,1,0.0509,91
Qwen2.5-1.5B Q4_0,219,1,0.0632,274
Qwen2.5-1.5B Q4_0,220,1,0.0652,274
Qwen2.5-1.5B Q4_0,221,1,0.0971,335
Qwen2.5-1.5B Q4_0,222,0,0.0636,184
Qwen2.5-1.5B Q4_0,223,1,0.0972,334
Qwen2.5-1.5B Q4_0,224,1,0.0616,156
Qwen2.5-1.5B Q4_0,225,1,0.0952,355
Qwen2.5-1.5B Q4_0,226,1,0.1000,382
Qwen2.5-1.5B Q4_0,227,1,0.0962,340
Qwen2.5-1.5B Q4_0,228,1,0.0625,172
Qwen2.5-1.5B Q4_0,229,1,0.0658,286
Qwen2.5-1.5B Q4_0,230,1,0.1562,676
Qwen2.5-1.5B Q4_0,231,1,0.1684,928
Qwen2.5-1.5B Q4_0,232,1,0.0667,207
Qwen2.5-1.5B Q4_0,233,1,0.0624,91
Qwen2.5-1.5B Q4_0,234,0,0.0661,173
Qwen2.5-1.5B Q4_0,235,1,0.0634,239
Qwen2.5-1.5B Q4_0,236,0,0.0667,274
Qwen2.5-1.5B Q4_0,237,0,0.0921,314
Qwen2.5-1.5B Q4_0,238,1,0.1011,415
Qwen2.5-1.5B Q4_0,239,0,0.0656,206
Qwen2.5-1.5B Q4_0,240,0,0.0662,239
Qwen2.5-1.5B Q4_0,241,1,0.0929,317
Qwen2.5-1.5B Q4_0,242,1,0.0655,266
Qwen2.5-1.5B Q4_0,243,1,0.0627,156
Qwen2.5-1.5B Q4_0,244,0,0.0969,399
Qwen2.5-1.5B Q4_0,245,1,0.0682,273
Qwen2.5-1.5B Q4_0,246,1,0.0636,247
Qwen2.5-1.5B Q4_0,247,1,0.0959,328
Qwen2.5-1.5B Q4_0,248,0,0.0636,185
Qwen2.5-1.5B Q4_0,249,1,0.0616,137
Qwen2.5-1.5B Q4_0,250,1,0.0638,224
Qwen2.5-1.5B Q4_0,251,0,0.0984,413
Qwen2.5-1.5B Q4_0,252,1,0.0956,323
Qwen2.5-1.5B Q4_0,253,1,0.0620,174
Qwen2.5-1.5B Q4_0,254,0,0.0937,314
Qwen2.5-1.5B Q4_0,255,0,0.0632,217
Qwen2.5-1.5B Q4_0,256,1,0.0640,136
Qwen2.5-1.5B Q4_0,257,1,0.1029,494
Qwen2.5-1.5B Q4_0,258,1,0.0932,328
Qwen2.5-1.5B Q4_0,259,0,0.1008,224
Qwen2.5-1.5B Q4_0,260,1,0.0959,314
Qwen2.5-1.5B Q4_0,261,1,0.0591,181
Qwen2.5-1.5B Q4_0,262,1,0.0967,289
Qwen2.5-1.5B Q4_0,263,0,0.0693,146
Qwen2.5-1.5B Q4_0,264,1,0.0726,253
Qwen2.5-1.5B Q4_0,265,0,0.1089,300
Qwen2.5-1.5B Q4_0,266,1,0.0722,206
Qwen2.5-1.5B Q4_0,267,1,0.0627,263
Qwen2.5-1.5B Q4_0,268,1,0.0997,356
Qwen2.5-1.5B Q4_0,269,1,0.1635,946
Qwen2.5-1.5B Q4_0,270,1,0.0664,254
Qwen2.5-1.5B Q4_0,271,1,0.0497,112
Qwen2.5-1.5B Q4_0,272,1,0.1026,201
Qwen2.5-1.5B Q4_0,273,1,0.1151,244
Qwen2.5-1.5B Q4_0,274,1,0.1073,236
Qwen2.5-1.5B Q4_0,275,0,0.1749,349
Qwen2.5-1.5B Q4_0,276,1,0.1230,178
Qwen2.5-1.5B Q4_0,277,1,0.1087,244
Qwen2.5-1.5B Q4_0,278,1,0.1698,391
Qwen2.5-1.5B Q4_0,279,1,0.1097,235
Qwen2.5-1.5B Q4_0,280,1,0.1539,160
Qwen2.5-1.5B Q4_0,281,0,0.1169,392
Qwen2.5-1.5B Q4_0,282,0,0.1181,264
Qwen2.5-1.5B Q4_0,283,1,0.1132,211
Qwen2.5-1.5B Q4_0,284,1,0.1270,444
Qwen2.5-1.5B Q4_0,285,0,0.0709,147
Qwen2.5-1.5B Q4_0,286,1,0.0565,336
Qwen2.5-1.5B Q4_0,287,1,0.0844,290
Qwen2.5-1.5B Q4_0,288,1,0.0551,213
Qwen2.5-1.5B Q4_0,289,1,0.0841,428
Qwen2.5-1.5B Q4_0,290,0,0.0895,542
Qwen2.5-1.5B Q4_0,291,0,0.0910,252
Qwen2.5-1.5B Q4_0,292,1,0.0514,170
Qwen2.5-1.5B Q4_0,293,1,0.0536,245
Qwen2.5-1.5B Q4_0,294,1,0.0525,168
Qwen2.5-1.5B Q4_0,295,1,0.0516,138
Qwen2.5-1.5B Q4_0,296,1,0.0545,300
Qwen2.5-1.5B Q4_0,297,1,0.0544,232
Qwen2.5-1.5B Q4_0,298,1,0.0882,492
Qwen2.5-1.5B Q4_0,299,1,0.0926,493
Qwen2.5-1.5B Q4_0,300,0,0.0540,225
Qwen2.5-1.5B Q4_0,301,1,0.0820,223
Qwen2.5-1.5B Q4_0,302,1,0.0527,210
Qwen2.5-1.5B Q4_0,303,1,0.0548,322
Qwen2.5-1.5B Q4_0,304,0,0.0538,232
Qwen2.5-1.5B Q4_0,305,1,0.0519,134
Qwen2.5-1.5B Q4_0,306,1,0.0543,272
Qwen2.5-1.5B Q4_0,307,1,0.0565,224
Qwen2.5-1.5B Q4_0,308,1,0.0549,196
Qwen2.5-1.5B Q4_0,309,1,0.0539,241
Qwen2.5-1.5B Q4_0,310,0,0.1407,667
Qwen2.5-1.5B Q4_0,311,0,0.0923,361
Qwen2.5-1.5B Q4_0,312,1,0.0450,100
Qwen2.5-1.5B Q4_0,313,0,0.0852,223
Qwen2.5-1.5B Q4_0,314,1,0.0850,311
Qwen2.5-1.5B Q4_0,315,0,0.0834,285
Qwen2.5-1.5B Q4_0,316,1,0.0550,272
Qwen2.5-1.5B Q4_0,317,1,0.0840,337
Qwen2.5-1.5B Q4_0,318,1,0.0936,550
Qwen2.5-1.5B Q4_0,319,0,0.0546,129
Qwen2.5-1.5B Q4_0,320,1,0.0969,588
Qwen2.5-1.5B Q4_0,321,1,0.0562,228
Qwen2.5-1.5B Q4_0,322,1,0.0848,376
Qwen2.5-1.5B Q4_0,323,1,0.0562,226
Qwen2.5-1.5B Q4_0,324,1,0.0544,160
Qwen2.5-1.5B Q4_0,325,1,0.0862,476
Qwen2.5-1.5B Q4_0,326,1,0.0542,151
Qwen2.5-1.5B Q4_0,327,0,0.0533,223
Qwen2.5-1.5B Q4_0,328,1,0.0558,192
Qwen2.5-1.5B Q4_0,329,1,0.0522,152
Qwen2.5-1.5B Q4_0,330,0,0.0858,307
Qwen2.5-1.5B Q4_0,331,1,0.0901,593
Qwen2.5-1.5B Q4_0,332,1,0.0549,193
Qwen2.5-1.5B Q4_0,333,1,0.0857,219
Qwen2.5-1.5B Q4_0,334,1,0.0847,334
Qwen2.5-1.5B Q4_0,335,0,0.0879,308
Qwen2.5-1.5B Q4_0,336,0,0.0843,177
Qwen2.5-1.5B Q4_0,337,1,0.0905,402
Qwen2.5-1.5B Q4_0,338,0,0.0579,234
Qwen2.5-1.5B Q4_0,339,1,0.0573,298
Qwen2.5-1.5B Q4_0,340,0,0.0559,232
Qwen2.5-1.5B Q4_0,341,0,0.0540,165
Qwen2.5-1.5B Q4_0,342,1,0.0558,197
Qwen2.5-1.5B Q4_0,343,1,0.0904,521
Qwen2.5-1.5B Q4_0,344,0,0.0909,388
Qwen2.5-1.5B Q4_0,345,1,0.0888,377
Qwen2.5-1.5B Q4_0,346,0,0.0566,198
Qwen2.5-1.5B Q4_0,347,1,0.0539,270
Qwen2.5-1.5B Q4_0,348,1,0.0520,148
Qwen2.5-1.5B Q4_0,349,0,0.0552,250
Qwen2.5-1.5B Q4_0,350,1,0.0530,167
Qwen2.5-1.5B Q4_0,351,1,0.0886,376
Qwen2.5-1.5B Q4_0,352,1,0.0575,222
Qwen2.5-1.5B Q4_0,353,1,0.0545,216
Qwen2.5-1.5B Q4_0,354,0,0.0546,230
Qwen2.5-1.5B Q4_0,355,0,0.0549,191
Qwen2.5-1.5B Q4_0,356,0,0.0888,438
Qwen2.5-1.5B Q4_0,357,0,0.0918,387
Qwen2.5-1.5B Q4_0,358,1,0.0571,171
Qwen2.5-1.5B Q4_0,359,1,0.0542,262
Qwen2.5-1.5B Q4_0,360,0,0.0873,396
Qwen2.5-1.5B Q4_0,361,1,0.0564,264
Qwen2.5-1.5B Q4_0,362,1,0.0537,197
Qwen2.5-1.5B Q4_0,363,1,0.0519,206
Qwen2.5-1.5B Q4_0,364,1,0.0911,470
Qwen2.5-1.5B Q4_0,365,1,0.0585,224
Qwen2.5-1.5B Q4_0,366,1,0.0536,224
Qwen2.5-1.5B Q4_0,367,1,0.0539,257
Qwen2.5-1.5B Q4_0,368,0,0.0551,258
Qwen2.5-1.5B Q4_0,369,1,0.0554,219
Qwen2.5-1.5B Q4_0,370,1,0.0844,303
Qwen2.5-1.5B Q4_0,371,1,0.0543,125
Qwen2.5-1.5B Q4_0,372,1,0.0878,302
Qwen2.5-1.5B Q4_0,373,0,0.0595,232
Qwen2.5-1.5B Q4_0,374,1,0.1452,663
Qwen2.5-1.5B Q4_0,375,1,0.0636,263
Qwen2.5-1.5B Q4_0,376,1,0.0581,287
Qwen2.5-1.5B Q4_0,377,0,0.0533,143
Qwen2.5-1.5B Q4_0,378,1,0.0853,377
Qwen2.5-1.5B Q4_0,379,1,0.0604,246
Qwen2.5-1.5B Q4_0,380,1,0.0858,273
Qwen2.5-1.5B Q4_0,381,1,0.0599,231
Qwen2.5-1.5B Q4_0,382,1,0.0878,300
Qwen2.5-1.5B Q4_0,383,1,0.0889,328
Qwen2.5-1.5B Q4_0,384,0,0.0878,252
Qwen2.5-1.5B Q4_0,385,0,0.0559,149
Qwen2.5-1.5B Q4_0,386,1,0.0562,173
Qwen2.5-1.5B Q4_0,387,1,0.0921,453
Qwen2.5-1.5B Q4_0,388,1,0.0576,268
Qwen2.5-1.5B Q4_0,389,1,0.0862,367
Qwen2.5-1.5B Q4_0,390,1,0.0883,345
Qwen2.5-1.5B Q4_0,391,1,0.0586,453
Qwen2.5-1.5B Q4_0,392,1,0.1000,479
Qwen2.5-1.5B Q4_0,393,0,0.0878,314
Qwen2.5-1.5B Q4_0,394,1,0.0943,442
Qwen2.5-1.5B Q4_0,395,1,0.0583,200
Qwen2.5-1.5B Q4_0,396,1,0.0950,491
Qwen2.5-1.5B Q4_0,397,1,0.0620,291
Qwen2.5-1.5B Q4_0,398,1,0.0931,393
Qwen2.5-1.5B Q4_0,399,1,0.0925,359
Qwen2.5-1.5B Q4_0,400,0,0.0513,120
Qwen2.5-1.5B Q4_0,401,1,0.1178,401
Qwen2.5-1.5B Q4_0,402,1,0.1191,371
Qwen2.5-1.5B Q4_0,403,1,0.1031,322
Qwen2.5-1.5B Q4_0,404,0,0.1039,440
Qwen2.5-1.5B Q4_0,405,1,0.1062,393
Qwen2.5-1.5B Q4_0,406,1,0.1048,335
Qwen2.5-1.5B Q4_0,407,0,0.1077,390
Qwen2.5-1.5B Q4_0,408,1,0.1040,457
Qwen2.5-1.5B Q4_0,409,0,0.0970,285
Qwen2.5-1.5B Q4_0,410,1,0.0983,370
Qwen2.5-1.5B Q4_0,411,0,0.0657,240
Qwen2.5-1.5B Q4_0,412,1,0.0629,174
Qwen2.5-1.5B Q4_0,413,0,0.0989,310
Qwen2.5-1.5B Q4_0,414,0,0.0989,323
Qwen2.5-1.5B Q4_0,415,1,0.0956,344
Qwen2.5-1.5B Q4_0,416,1,0.1663,724
Qwen2.5-1.5B Q4_0,417,1,0.0645,171
Qwen2.5-1.5B Q4_0,418,1,0.0648,260
Qwen2.5-1.5B Q4_0,419,1,0.1001,386
Qwen2.5-1.5B Q4_0,420,1,0.0620,134
Qwen2.5-1.5B Q4_0,421,1,0.1007,406
Qwen2.5-1.5B Q4_0,422,1,0.0973,444
Qwen2.5-1.5B Q4_0,423,1,0.1019,414
Qwen2.5-1.5B Q4_0,424,1,0.0967,407
Qwen2.5-1.5B Q4_0,425,0,0.0999,449
Qwen2.5-1.5B Q4_0,426,1,0.0964,268
Qwen2.5-1.5B Q4_0,427,0,0.0633,165
Qwen2.5-1.5B Q4_0,428,1,0.1053,492
Qwen2.5-1.5B Q4_0,429,1,0.0600,196
Qwen2.5-1.5B Q4_0,430,1,0.0480,100
Qwen2.5-1.5B Q4_0,431,0,0.1143,586
Qwen2.5-1.5B Q4_0,432,1,0.1015,375
Qwen2.5-1.5B Q4_0,433,1,0.0745,272
Qwen2.5-1.5B Q4_0,434,1,0.1198,606
Qwen2.5-1.5B Q4_0,435,0,0.1684,405
Qwen2.5-1.5B Q4_0,436,0,0.1557,598
Qwen2.5-1.5B Q4_0,437,0,0.0699,178
Qwen2.5-1.5B Q4_0,438,1,0.1137,580
Qwen2.5-1.5B Q4_0,439,0,0.1112,369
Qwen2.5-1.5B Q4_0,440,1,0.0706,193
Qwen2.5-1.5B Q4_0,441,0,0.0599,149
Qwen2.5-1.5B Q4_0,442,1,0.0963,257
Qwen2.5-1.5B Q4_0,443,1,0.0932,372
Qwen2.5-1.5B Q4_0,444,0,0.1017,268
Qwen2.5-1.5B Q4_0,445,1,0.0717,212
Qwen2.5-1.5B Q4_0,446,1,0.0756,267
Qwen2.5-1.5B Q4_0,447,0,0.0722,191
Qwen2.5-1.5B Q4_0,448,1,0.1111,480
Qwen2.5-1.5B Q4_0,449,1,0.1070,339
Qwen2.5-1.5B Q4_0,450,1,0.1075,386
Qwen2.5-1.5B Q4_0,451,1,0.0735,142
Qwen2.5-1.5B Q4_0,452,0,0.0746,189
Qwen2.5-1.5B Q4_0,453,0,0.0953,320
Qwen2.5-1.5B Q4_0,454,1,0.1122,465
Qwen2.5-1.5B Q4_0,455,1,0.1254,509
Qwen2.5-1.5B Q4_0,456,1,0.0739,193
Qwen2.5-1.5B Q4_0,457,1,0.0944,299
Qwen2.5-1.5B Q4_0,458,1,0.1567,610
Qwen2.5-1.5B Q4_0,459,1,0.1019,284
Qwen2.5-1.5B Q4_0,460,1,0.0711,129
Qwen2.5-1.5B Q4_0,461,0,0.1154,476
Qwen2.5-1.5B Q4_0,462,1,0.1110,463
Qwen2.5-1.5B Q4_0,463,1,0.0758,265
Qwen2.5-1.5B Q4_0,464,1,0.0755,180
Qwen2.5-1.5B Q4_0,465,0,0.1102,307
Qwen2.5-1.5B Q4_0,466,1,0.1109,458
Qwen2.5-1.5B Q4_0,467,1,0.1058,311
Qwen2.5-1.5B Q4_0,468,1,0.1075,355
Qwen2.5-1.5B Q4_0,469,1,0.1101,425
Qwen2.5-1.5B Q4_0,470,1,0.1082,317
Qwen2.5-1.5B Q4_0,471,1,0.0685,215
Qwen2.5-1.5B Q4_0,472,1,0.0943,326
Qwen2.5-1.5B Q4_0,473,1,0.0630,167
Qwen2.5-1.5B Q4_0,474,1,0.1055,510
Qwen2.5-1.5B Q4_0,475,1,0.0706,223
Qwen2.5-1.5B Q4_0,476,1,0.0618,173
Qwen2.5-1.5B Q4_0,477,0,0.0994,494
Qwen2.5-1.5B Q4_0,478,1,0.0583,164
Qwen2.5-1.5B Q4_0,479,1,0.0612,298
Qwen2.5-1.5B Q4_0,480,0,0.0686,271
