model,question,correct,seconds,prompt_chars
smollm2-1.7b-Q5_K_M,169,1,0.1409,308
smollm2-1.7b-Q5_K_M,170,0,0.2494,324
smollm2-1.7b-Q5_K_M,171,1,0.1406,297
smollm2-1.7b-Q5_K_M,172,0,0.1410,332
smollm2-1.7b-Q5_K_M,173,0,0.0898,273
smollm2-1.7b-Q5_K_M,174,0,0.0859,145
smollm2-1.7b-Q5_K_M,175,0,0.1409,439
smollm2-1.7b-Q5_K_M,176,0,0.0926,263
smollm2-1.7b-Q5_K_M,177,1,0.1405,382
smollm2-1.7b-Q5_K_M,178,1,0.0931,202
smollm2-1.7b-Q5_K_M,179,0,0.0873,120
smollm2-1.7b-Q5_K_M,180,0,0.0882,143
smollm2-1.7b-Q5_K_M,181,1,0.1442,380
smollm2-1.7b-Q5_K_M,182,0,0.0898,169
smollm2-1.7b-Q5_K_M,183,1,0.1400,353
smollm2-1.7b-Q5_K_M,184,0,0.1416,382
smollm2-1.7b-Q5_K_M,185,0,0.1628,573
smollm2-1.7b-Q5_K_M,186,1,0.1630,473
smollm2-1.7b-Q5_K_M,187,0,0.1441,287
smollm2-1.7b-Q5_K_M,188,1,0.0980,179
smollm2-1.7b-Q5_K_M,189,0,0.1000,235
smollm2-1.7b-Q5_K_M,190,1,0.1042,246
smollm2-1.7b-Q5_K_M,191,0,0.1545,294
smollm2-1.7b-Q5_K_M,192,0,0.1071,174
smollm2-1.7b-Q5_K_M,193,1,0.1441,372
smollm2-1.7b-Q5_K_M,194,0,0.1399,423
smollm2-1.7b-Q5_K_M,195,1,0.0955,263
smollm2-1.7b-Q5_K_M,196,0,0.1466,434
smollm2-1.7b-Q5_K_M,197,0,0.1420,305
smollm2-1.7b-Q5_K_M,198,1,0.1411,319
smollm2-1.7b-Q5_K_M,199,0,0.0924,236
smollm2-1.7b-Q5_K_M,200,0,0.1402,285
smollm2-1.7b-Q5_K_M,201,1,0.1425,350
smollm2-1.7b-Q5_K_M,202,1,0.0903,148
smollm2-1.7b-Q5_K_M,203,0,0.0930,271
smollm2-1.7b-Q5_K_M,204,0,0.0932,241
smollm2-1.7b-Q5_K_M,205,1,0.1384,185
smollm2-1.7b-Q5_K_M,206,0,0.1384,375
smollm2-1.7b-Q5_K_M,207,1,0.1480,443
smollm2-1.7b-Q5_K_M,208,1,0.1415,361
smollm2-1.7b-Q5_K_M,209,1,0.0917,223
smollm2-1.7b-Q5_K_M,210,1,0.0945,251
smollm2-1.7b-Q5_K_M,211,1,0.1432,290
smollm2-1.7b-Q5_K_M,212,1,0.0938,254
smollm2-1.7b-Q5_K_M,213,0,0.1451,407
smollm2-1.7b-Q5_K_M,214,0,0.1483,476
smollm2-1.7b-Q5_K_M,215,0,0.1437,294
smollm2-1.7b-Q5_K_M,216,0,0.0920,241
smollm2-1.7b-Q5_K_M,217,0,0.1414,262
smollm2-1.7b-Q5_K_M,218,1,0.0755,91
smollm2-1.7b-Q5_K_M,219,0,0.1338,274
smollm2-1.7b-Q5_K_M,220,0,0.0932,274
smollm2-1.7b-Q5_K_M,221,0,0.1431,335
smollm2-1.7b-Q5_K_M,222,0,0.0907,184
smollm2-1.7b-Q5_K_M,223,0,0.1428,334
smollm2-1.7b-Q5_K_M,224,0,0.0903,156
smollm2-1.7b-Q5_K_M,225,1,0.1385,355
smollm2-1.7b-Q5_K_M,226,0,0.1425,382
smollm2-1.7b-Q5_K_M,227,1,0.1409,340
smollm2-1.7b-Q5_K_M,228,0,0.0883,172
smollm2-1.7b-Q5_K_M,229,0,0.1393,286
smollm2-1.7b-Q5_K_M,230,1,0.2468,676
smollm2-1.7b-Q5_K_M,231,0,0.2537,928
smollm2-1.7b-Q5_K_M,232,1,0.0969,207
smollm2-1.7b-Q5_K_M,233,0,0.0906,91
smollm2-1.7b-Q5_K_M,234,1,0.0898,173
smollm2-1.7b-Q5_K_M,235,1,0.0915,239
smollm2-1.7b-Q5_K_M,236,0,0.1364,274
smollm2-1.7b-Q5_K_M,237,1,0.1384,314
smollm2-1.7b-Q5_K_M,238,0,0.1442,415
smollm2-1.7b-Q5_K_M,239,1,0.0955,206
smollm2-1.7b-Q5_K_M,240,1,0.0925,239
smollm2-1.7b-Q5_K_M,241,0,0.1384,317
smollm2-1.7b-Q5_K_M,242,0,0.1385,266
smollm2-1.7b-Q5_K_M,243,0,0.0903,156
smollm2-1.7b-Q5_K_M,244,0,0.1439,399
smollm2-1.7b-Q5_K_M,245,1,0.0937,273
smollm2-1.7b-Q5_K_M,246,0,0.0928,247
smollm2-1.7b-Q5_K_M,247,1,0.1398,328
smollm2-1.7b-Q5_K_M,248,0,0.0910,185
smollm2-1.7b-Q5_K_M,249,0,0.0876,137
smollm2-1.7b-Q5_K_M,250,1,0.0919,224
smollm2-1.7b-Q5_K_M,251,0,0.1384,413
smollm2-1.7b-Q5_K_M,252,0,0.1396,323
smollm2-1.7b-Q5_K_M,253,1,0.0920,174
smollm2-1.7b-Q5_K_M,254,0,0.1415,314
smollm2-1.7b-Q5_K_M,255,1,0.0896,217
smollm2-1.7b-Q5_K_M,256,1,0.0879,136
smollm2-1.7b-Q5_K_M,257,0,0.1456,494
smollm2-1.7b-Q5_K_M,258,1,0.1454,328
smollm2-1.7b-Q5_K_M,259,0,0.1541,224
smollm2-1.7b-Q5_K_M,260,0,0.1716,314
smollm2-1.7b-Q5_K_M,261,1,0.0868,181
smollm2-1.7b-Q5_K_M,262,0,0.1386,289
smollm2-1.7b-Q5_K_M,263,1,0.0927,146
smollm2-1.7b-Q5_K_M,264,0,0.0915,253
smollm2-1.7b-Q5_K_M,265,0,0.1417,300
smollm2-1.7b-Q5_K_M,266,0,0.0929,206
smollm2-1.7b-Q5_K_M,267,1,0.0918,263
smollm2-1.7b-Q5_K_M,268,1,0.1442,356
smollm2-1.7b-Q5_K_M,269,0,0.2540,946
smollm2-1.7b-Q5_K_M,270,0,0.0975,254
smollm2-1.7b-Q5_K_M,271,0,0.0678,112
smollm2-1.7b-Q5_K_M,272,1,0.0918,201
smollm2-1.7b-Q5_K_M,273,1,0.0932,244
smollm2-1.7b-Q5_K_M,274,0,0.0926,236
smollm2-1.7b-Q5_K_M,275,0,0.1474,349
smollm2-1.7b-Q5_K_M,276,0,0.1421,178
smollm2-1.7b-Q5_K_M,277,0,0.0908,244
smollm2-1.7b-Q5_K_M,278,1,0.1441,391
smollm2-1.7b-Q5_K_M,279,1,0.0937,235
smollm2-1.7b-Q5_K_M,280,0,0.1380,160
smollm2-1.7b-Q5_K_M,281,1,0.1418,392
smollm2-1.7b-Q5_K_M,282,0,0.0930,264
smollm2-1.7b-Q5_K_M,283,0,0.0959,211
smollm2-1.7b-Q5_K_M,284,0,0.1421,444
smollm2-1.7b-Q5_K_M,285,1,0.0924,147
