model,question,correct,seconds,prompt_chars
Qwen2.5-1.5B Q5_K_M,307,1,0.0914,224
Qwen2.5-1.5B Q5_K_M,308,1,0.0903,196
Qwen2.5-1.5B Q5_K_M,309,1,0.0904,241
Qwen2.5-1.5B Q5_K_M,310,1,0.2088,667
Qwen2.5-1.5B Q5_K_M,311,0,0.1298,361
Qwen2.5-1.5B Q5_K_M,312,1,0.0677,100
Qwen2.5-1.5B Q5_K_M,313,0,0.1279,223
Qwen2.5-1.5B Q5_K_M,314,1,0.1232,311
Qwen2.5-1.5B Q5_K_M,315,0,0.1282,285
Qwen2.5-1.5B Q5_K_M,316,1,0.0889,272
Qwen2.5-1.5B Q5_K_M,317,1,0.1281,337
Qwen2.5-1.5B Q5_K_M,318,1,0.1314,550
Qwen2.5-1.5B Q5_K_M,319,0,0.0931,129
Qwen2.5-1.5B Q5_K_M,320,1,0.1377,588
Qwen2.5-1.5B Q5_K_M,321,1,0.0930,228
Qwen2.5-1.5B Q5_K_M,322,1,0.1280,376
Qwen2.5-1.5B Q5_K_M,323,1,0.0887,226
Qwen2.5-1.5B Q5_K_M,324,1,0.0875,160
Qwen2.5-1.5B Q5_K_M,325,1,0.1378,476
Qwen2.5-1.5B Q5_K_M,326,1,0.1035,151
Qwen2.5-1.5B Q5_K_M,327,0,0.0954,223
Qwen2.5-1.5B Q5_K_M,328,1,0.0923,192
Qwen2.5-1.5B Q5_K_M,329,1,0.0915,152
Qwen2.5-1.5B Q5_K_M,330,0,0.1286,307
Qwen2.5-1.5B Q5_K_M,331,1,0.1400,593
Qwen2.5-1.5B Q5_K_M,332,1,0.0900,193
Qwen2.5-1.5B Q5_K_M,333,1,0.1240,219
Qwen2.5-1.5B Q5_K_M,334,1,0.1271,334
Qwen2.5-1.5B Q5_K_M,335,0,0.1092,308
Qwen2.5-1.5B Q5_K_M,336,0,0.1108,177
Qwen2.5-1.5B Q5_K_M,337,1,0.1235,402
Qwen2.5-1.5B Q5_K_M,338,0,0.0906,234
Qwen2.5-1.5B Q5_K_M,339,1,0.0919,298
Qwen2.5-1.5B Q5_K_M,340,0,0.0897,232
Qwen2.5-1.5B Q5_K_M,341,0,0.0905,165
Qwen2.5-1.5B Q5_K_M,342,1,0.0888,197
Qwen2.5-1.5B Q5_K_M,343,1,0.1326,521
Qwen2.5-1.5B Q5_K_M,344,0,0.1298,388
Qwen2.5-1.5B Q5_K_M,345,1,0.1153,377
Qwen2.5-1.5B Q5_K_M,346,1,0.0819,198
Qwen2.5-1.5B Q5_K_M,347,0,0.0817,270
Qwen2.5-1.5B Q5_K_M,348,1,0.0781,148
Qwen2.5-1.5B Q5_K_M,349,0,0.0871,250
Qwen2.5-1.5B Q5_K_M,350,1,0.0815,167
Qwen2.5-1.5B Q5_K_M,351,1,0.1207,376
Qwen2.5-1.5B Q5_K_M,352,1,0.0890,222
Qwen2.5-1.5B Q5_K_M,353,0,0.0892,216
Qwen2.5-1.5B Q5_K_M,354,1,0.0921,230
Qwen2.5-1.5B Q5_K_M,355,0,0.0910,191
Qwen2.5-1.5B Q5_K_M,356,0,0.1327,438
Qwen2.5-1.5B Q5_K_M,357,0,0.1359,387
Qwen2.5-1.5B Q5_K_M,358,1,0.0918,171
Qwen2.5-1.5B Q5_K_M,359,1,0.0944,262
Qwen2.5-1.5B Q5_K_M,360,0,0.1283,396
Qwen2.5-1.5B Q5_K_M,361,1,0.0910,264
Qwen2.5-1.5B Q5_K_M,362,1,0.0909,197
Qwen2.5-1.5B Q5_K_M,363,1,0.0923,206
Qwen2.5-1.5B Q5_K_M,364,1,0.1332,470
Qwen2.5-1.5B Q5_K_M,365,1,0.0900,224
Qwen2.5-1.5B Q5_K_M,366,1,0.0919,224
Qwen2.5-1.5B Q5_K_M,367,1,0.0956,257
Qwen2.5-1.5B Q5_K_M,368,0,0.0944,258
Qwen2.5-1.5B Q5_K_M,369,1,0.0926,219
Qwen2.5-1.5B Q5_K_M,370,1,0.1319,303
Qwen2.5-1.5B Q5_K_M,371,1,0.0887,125
Qwen2.5-1.5B Q5_K_M,372,1,0.1308,302
Qwen2.5-1.5B Q5_K_M,373,0,0.0910,232
Qwen2.5-1.5B Q5_K_M,374,1,0.2386,663
Qwen2.5-1.5B Q5_K_M,375,1,0.0891,263
Qwen2.5-1.5B Q5_K_M,376,1,0.0879,287
Qwen2.5-1.5B Q5_K_M,377,0,0.0770,143
Qwen2.5-1.5B Q5_K_M,378,1,0.1164,377
Qwen2.5-1.5B Q5_K_M,379,1,0.0767,246
Qwen2.5-1.5B Q5_K_M,380,1,0.1141,273
Qwen2.5-1.5B Q5_K_M,381,1,0.0838,231
Qwen2.5-1.5B Q5_K_M,382,1,0.1272,300
Qwen2.5-1.5B Q5_K_M,383,1,0.1221,328
Qwen2.5-1.5B Q5_K_M,384,0,0.1260,252
Qwen2.5-1.5B Q5_K_M,385,0,0.0888,149
Qwen2.5-1.5B Q5_K_M,386,1,0.0914,173
Qwen2.5-1.5B Q5_K_M,387,1,0.1343,453
Qwen2.5-1.5B Q5_K_M,388,1,0.0900,268
Qwen2.5-1.5B Q5_K_M,389,1,0.1256,367
Qwen2.5-1.5B Q5_K_M,390,1,0.1240,345
Qwen2.5-1.5B Q5_K_M,391,1,0.0880,453
Qwen2.5-1.5B Q5_K_M,392,1,0.1466,479
Qwen2.5-1.5B Q5_K_M,393,0,0.1183,314
Qwen2.5-1.5B Q5_K_M,394,1,0.1185,442
Qwen2.5-1.5B Q5_K_M,395,1,0.0787,200
Qwen2.5-1.5B Q5_K_M,396,1,0.1188,491
Qwen2.5-1.5B Q5_K_M,397,1,0.0785,291
Qwen2.5-1.5B Q5_K_M,398,0,0.1155,393
Qwen2.5-1.5B Q5_K_M,399,1,0.1168,359
Qwen2.5-1.5B Q5_K_M,400,0,0.0598,120
Qwen2.5-1.5B Q5_K_M,401,1,0.1185,401
Qwen2.5-1.5B Q5_K_M,402,1,0.1167,371
Qwen2.5-1.5B Q5_K_M,403,1,0.1148,322
Qwen2.5-1.5B Q5_K_M,404,1,0.1178,440
Qwen2.5-1.5B Q5_K_M,405,1,0.1169,393
Qwen2.5-1.5B Q5_K_M,406,1,0.1173,335
Qwen2.5-1.5B Q5_K_M,407,0,0.1154,390
Qwen2.5-1.5B Q5_K_M,408,1,0.1183,457
Qwen2.5-1.5B Q5_K_M,409,0,0.1149,285
Qwen2.5-1.5B Q5_K_M,410,1,0.1184,370
Qwen2.5-1.5B Q5_K_M,411,1,0.0810,240
Qwen2.5-1.5B Q5_K_M,412,1,0.0856,174
Qwen2.5-1.5B Q5_K_M,413,0,0.1281,310
Qwen2.5-1.5B Q5_K_M,414,0,0.1270,323
Qwen2.5-1.5B Q5_K_M,415,1,0.1242,344
Qwen2.5-1.5B Q5_K_M,416,1,0.1899,724
Qwen2.5-1.5B Q5_K_M,417,1,0.0797,171
Qwen2.5-1.5B Q5_K_M,418,1,0.0820,260
Qwen2.5-1.5B Q5_K_M,419,1,0.1160,386
Qwen2.5-1.5B Q5_K_M,420,1,0.0771,134
Qwen2.5-1.5B Q5_K_M,421,1,0.1222,406
Qwen2.5-1.5B Q5_K_M,422,1,0.1222,444
