model,question,correct,seconds,prompt_chars
qwen3-1.7b-Q4_K_M,109,1,0.0762,144
qwen3-1.7b-Q4_K_M,110,0,0.1303,489
qwen3-1.7b-Q4_K_M,111,1,0.0950,243
qwen3-1.7b-Q4_K_M,112,0,0.1322,284
qwen3-1.7b-Q4_K_M,113,1,0.0888,177
qwen3-1.7b-Q4_K_M,114,1,0.0918,238
qwen3-1.7b-Q4_K_M,115,1,0.0907,218
qwen3-1.7b-Q4_K_M,116,1,0.0806,244
qwen3-1.7b-Q4_K_M,117,1,0.0774,198
qwen3-1.7b-Q4_K_M,118,1,0.1234,247
qwen3-1.7b-Q4_K_M,119,0,0.1247,392
qwen3-1.7b-Q4_K_M,120,1,0.1304,348
qwen3-1.7b-Q4_K_M,121,1,0.0874,175
qwen3-1.7b-Q4_K_M,122,0,0.0934,314
qwen3-1.7b-Q4_K_M,123,1,0.1335,309
qwen3-1.7b-Q4_K_M,124,0,0.1319,334
qwen3-1.7b-Q4_K_M,125,1,0.0885,212
qwen3-1.7b-Q4_K_M,126,1,0.0892,143
qwen3-1.7b-Q4_K_M,127,0,0.0922,155
qwen3-1.7b-Q4_K_M,128,0,0.0757,126
qwen3-1.7b-Q4_K_M,129,0,0.0976,214
qwen3-1.7b-Q4_K_M,130,0,0.1066,154
qwen3-1.7b-Q4_K_M,131,1,0.0922,176
qwen3-1.7b-Q4_K_M,132,1,0.0902,168
qwen3-1.7b-Q4_K_M,133,1,0.0950,212
qwen3-1.7b-Q4_K_M,134,1,0.1347,356
qwen3-1.7b-Q4_K_M,135,0,0.1273,344
qwen3-1.7b-Q4_K_M,136,1,0.1319,380
qwen3-1.7b-Q4_K_M,137,1,0.0895,267
qwen3-1.7b-Q4_K_M,138,1,0.1312,309
qwen3-1.7b-Q4_K_M,139,0,0.0920,228
qwen3-1.7b-Q4_K_M,140,0,0.1315,295
qwen3-1.7b-Q4_K_M,141,1,0.1335,320
qwen3-1.7b-Q4_K_M,142,1,0.0918,217
qwen3-1.7b-Q4_K_M,143,1,0.1332,366
qwen3-1.7b-Q4_K_M,144,1,0.0890,193
qwen3-1.7b-Q4_K_M,145,1,0.1402,491
qwen3-1.7b-Q4_K_M,146,1,0.0922,184
qwen3-1.7b-Q4_K_M,147,0,0.0956,226
qwen3-1.7b-Q4_K_M,148,0,0.0941,91
qwen3-1.7b-Q4_K_M,149,1,0.0922,225
qwen3-1.7b-Q4_K_M,150,1,0.0937,257
qwen3-1.7b-Q4_K_M,151,0,0.0891,185
qwen3-1.7b-Q4_K_M,152,1,0.0897,163
qwen3-1.7b-Q4_K_M,153,0,0.1319,371
qwen3-1.7b-Q4_K_M,154,0,0.1312,319
qwen3-1.7b-Q4_K_M,155,0,0.0959,207
qwen3-1.7b-Q4_K_M,156,0,0.0915,118
qwen3-1.7b-Q4_K_M,157,1,0.0847,182
qwen3-1.7b-Q4_K_M,158,1,0.0859,177
qwen3-1.7b-Q4_K_M,159,1,0.0875,171
qwen3-1.7b-Q4_K_M,160,0,0.0937,265
qwen3-1.7b-Q4_K_M,161,0,0.0906,164
